adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
soft,64,physical,0.572222222,sub,-0.010490784884603125,1.8192846424574135e-05,0.0011405840434637658,0.01163136892806689,"[0.34615384615384615, 0.48077942735949097, 0.58622746553552496]",4,"nice soft ,nice soft ,little soft ,right soft ,nice soft ,little soft ,plastic soft ,nice soft ,nice soft ,hot soft ,clean soft ,soft blue ,soft brown ,pretty soft ,thin soft ,long soft ,final soft ,soft brown ,ancient soft ,soft yellow ,warm soft ,soft brown ,soft blue ,soft blue ,soft brown ,soft brown ,dark soft ,big soft ,big soft ,big soft ,soft brown ,soft red ,beautiful soft ,thick soft ,delicate soft ,soft fresh ,local soft ,pure soft ,large soft ,flat soft ,little soft ,soft plastic ,healthy soft ,beautiful soft ,soft green ,thick soft ,soft smooth ,brown soft ,small soft ,soft green ,soft brown ,beautiful soft ,soft yellow ,beautiful soft ,soft blue ,fat soft ,fat soft ,soft blue ,soft blue ,great soft ,big soft ,big soft ,cheap soft ,soft brown ,","soft grey ,soft red ,soft red ,soft red ,soft red ,soft little ,soft red ,nice soft ,soft wool ,soft red ,soft red ,soft red ,nice soft ,soft white ,soft white ,soft white ,"
round,2,shape,0.23875,lexical,0.20460060234815247,0.125,0.89211370333069895,0.68751310098254648,"[0.5, 0.037338942939784382, 0.11740731001840653]",4,"round green ,small round ,","big round ,big round ,great round ,"
mean,5,human,0.712727273,sub,-0.15373565254616584,0.13348388671875,9.5242502773011463e-05,0.15383089504893885,"[0.75, 0.26640799684335131, 0.76535578061291598]",4,"good mean ,mean wooden ,mean new ,mean old ,mean big ,","mean old ,mean old ,mean old ,mean old ,mean old ,mean old ,mean old ,"
heavy,30,physical,0.5725,lexical,0.066071259014063535,0.017688110545143767,0.10878619605344203,0.042714937039378495,"[0.6612903225806451, 0.48086566376352602, 0.58610451306413303]",4,"big heavy ,pretty heavy ,heavy plain ,nice heavy ,heavy little ,big heavy ,old heavy ,heavy red ,big heavy ,good heavy ,big heavy ,heavy thick ,heavy old ,heavy old ,big heavy ,big heavy ,heavy slow ,heavy smooth ,heavy new ,heavy wooden ,heavy wooden ,heavy red ,heavy old ,heavy wooden ,heavy old ,heavy wooden ,heavy wooden ,heavy red ,heavy brown ,heavy yellow ,","pretty heavy ,heavy flat ,pretty heavy ,large heavy ,big heavy ,big heavy ,"
right,16,value,0.637777778,lexical,0.29068401267597982,0.25,0.75792252635323532,0.4672385136772555,"[0.5, 0.8705874604847208, 0.68354847207586933]",4,"top right ,top right ,right fair ,okay right ,sick right ,right fine ,right soft ,past right ,funny right ,right lazy ,right little ,okay right ,right little ,bottom right ,right little ,right fair ,","right little ,right little ,"
old,739,age,0.646666667,input,0.00038139791071815427,0.2341452659232765,0.00038139791077025707,5.2102818524015192e-14,"[0.09121621621621621, 0.35165235114281557, 0.70883680302809726]",4,"old western ,good old ,old crazy ,regular old ,big old ,old good ,big old ,good old ,good old ,old wooden ,little old ,plain old ,good old ,old black ,poor old ,special old ,old little ,beautiful old ,poor old ,beautiful old ,grand old ,grand old ,old famous ,silly old ,old healthy ,ripe old ,old american ,poor old ,bad old ,poor old ,poor old ,old wooden ,poor old ,old wooden ,poor old ,big old ,big old ,great old ,old great ,old dry ,big old ,good old ,good old ,good old ,nice old ,poor old ,little old ,old wooden ,old wooden ,old short ,little old ,boring old ,poor old ,poor old ,bad old ,old heavy ,old english ,old english ,old english ,good old ,poor old ,poor old ,poor old ,poor old ,poor old ,good old ,good old ,good old ,nice old ,grumpy old ,wise old ,old brown ,bad old ,poor old ,poor old ,good old ,poor old ,poor old ,old important ,old weird ,poor old ,good old ,silly old ,boring old ,old american ,good old ,good old ,good old ,poor old ,poor old ,good old ,bad old ,thick old ,wooden old ,silly old ,big old ,good old ,good old ,poor old ,old super ,poor old ,poor old ,rough old ,clever old ,nice old ,little old ,poor old ,gorgeous old ,good old ,nice old ,nice old ,poor old ,rotten old ,little old ,bad old ,poor old ,silly old ,funny old ,big old ,funny old ,sweet old ,poor old ,stupid old ,funny old ,poor old ,stupid old ,big old ,old empty ,silly old ,clever old ,poor old ,poor old ,nice old ,nice old ,good old ,good old ,good old ,poor old ,long old ,sad old ,good old ,fair old ,good old ,nice old ,beautiful old ,poor old ,funny old ,boring old ,boring old ,good old ,good old ,good old ,silly old ,big old ,poor old ,poor old ,poor old ,nice old ,silly old ,heavy old ,poor old ,little old ,nice old ,nice old ,poor old ,poor old ,big old ,big old ,nice old ,little old ,little old ,big old ,good old ,little old ,little old ,little old ,little old ,nice old ,poor old ,poor old ,good old ,good old ,old brown ,funny old ,old funny ,good old ,heavy old ,big old ,old english ,long old ,poor old ,fierce old ,old french ,old wooden ,good old ,bad old ,awful old ,good old ,good old ,good old ,good old ,good old ,little old ,poor old ,silly old ,pathetic old ,fat old ,good old ,good old ,poor old ,old wooden ,good old ,bad old ,good old ,good old ,boring old ,good old ,poor old ,good old ,good old ,good old ,good old ,good old ,deep old ,silly old ,british old ,old common ,wicked old ,poor old ,bad old ,bad old ,boring old ,grand old ,fair old ,bad old ,good old ,good old ,old human ,old british ,poor old ,big old ,good old ,silly old ,grumpy old ,grumpy old ,good old ,good old ,good old ,poor old ,poor old ,good old ,silly old ,little old ,little old ,boring old ,poor old ,large old ,old blue ,poor old ,silly old ,beautiful old ,little old ,fair old ,bald old ,fat old ,tall old ,pink old ,big old ,bad old ,awful old ,wise old ,vicious old ,rough old ,little old ,plain old ,boring old ,fine old ,good old ,little old ,sweet old ,grand old ,bad old ,famous old ,famous old ,bad old ,silly old ,little old ,good old ,grand old ,beautiful old ,plain old ,bright old ,good old ,huge old ,dirty old ,great old ,dirty old ,big old ,strange old ,full old ,crazy old ,fat old ,big old ,old brown ,little old ,good old ,good old ,grand old ,good old ,good old ,comfortable old ,poor old ,big old ,good old ,old brown ,large old ,grand old ,good old ,funny old ,comfortable old ,good old ,high old ,poor old ,white old ,grand old ,good old ,fair old ,boring old ,grand old ,bad old ,good old ,boring old ,great old ,sweet old ,grand old ,boring old ,bald old ,little old ,wild old ,silly old ,good old ,bad old ,silly old ,mad old ,rough old ,big old ,beautiful old ,beautiful old ,poor old ,silly old ,poor old ,silly old ,poor old ,fair old ,dirty old ,dirty old ,silly old ,boring old ,bad old ,poor old ,old yellow ,old red ,tiny old ,old blue ,wicked old ,good old ,funny old ,old wooden ,poor old ,boring old ,cold old ,cold old ,damp old ,good old ,nice old ,great old ,good old ,little old ,good old ,fine old ,strong old ,poor old ,poor old ,wise old ,wise old ,grand old ,ripe old ,old red ,fierce old ,plain old ,good old ,good old ,dirty old ,narrow old ,funny old ,funny old ,poor old ,bad old ,famous old ,grand old ,bad old ,grand old ,plain old ,dirty old ,funny old ,bad old ,bad old ,good old ,old wooden ,funny old ,hard old ,horrible old ,wise old ,fat old ,stupid old ,good old ,good old ,good old ,good old ,large old ,clear old ,bad old ,crazy old ,famous old ,early old ,poor old ,good old ,nasty old ,huge old ,famous old ,silly old ,dirty old ,warm old ,old blue ,grand old ,old wooden ,grand old ,dirty old ,good old ,old blue ,nice old ,weird old ,third old ,poor old ,poor old ,good old ,large old ,old wooden ,fine old ,fine old ,little old ,poor old ,funny old ,poor old ,good old ,hard old ,old wooden ,old brown ,good old ,sweet old ,bad old ,poor old ,bad old ,old red ,poor old ,heavy old ,poor old ,little old ,boring old ,wise old ,old red ,famous old ,good old ,poor old ,good old ,good old ,good old ,proper old ,good old ,good old ,grand old ,grand old ,bad old ,dirty old ,bad old ,old brown ,rotten old ,stupid old ,fine old ,funny old ,funny old ,wicked old ,good old ,ripe old ,silly old ,dirty old ,wicked old ,special old ,ripe old ,good old ,rotten old ,poor old ,poor old ,tall old ,fine old ,grand old ,poor old ,major old ,old wooden ,huge old ,sweet old ,quiet old ,good old ,wise old ,good old ,poor old ,fine old ,good old ,old wooden ,good old ,poor old ,good old ,bad old ,little old ,good old ,grand old ,beautiful old ,poor old ,little old ,pathetic old ,pathetic old ,big old ,poor old ,big old ,nice old ,fair old ,good old ,dirty old ,hard old ,good old ,good old ,good old ,good old ,grand old ,dirty old ,good old ,poor old ,large old ,good old ,silly old ,old wooden ,wise old ,good old ,grand old ,grand old ,good old ,poor old ,square old ,good old ,sleepy old ,beautiful old ,good old ,fair old ,nice old ,poor old ,poor old ,fierce old ,fierce old ,poor old ,good old ,fair old ,tall old ,heavy old ,grand old ,tall old ,good old ,fine old ,silly old ,good old ,good old ,high old ,fine old ,old red ,grumpy old ,good old ,sad old ,funny old ,sad old ,good old ,poor old ,funny old ,good old ,poor old ,funny old ,funny old ,funny old ,nasty old ,old blue ,wicked old ,silly old ,bad old ,poor old ,grand old ,old wooden ,poor old ,silly old ,mean old ,strange old ,dirty old ,ugly old ,horrible old ,good old ,empty old ,poor old ,gentle old ,poor old ,cozy old ,bad old ,small old ,quiet old ,old red ,bad old ,good old ,ripe old ,wise old ,sad old ,good old ,cheap old ,poor old ,poor old ,big old ,rough old ,regular old ,good old ,grand old ,wise old ,silly old ,old wooden ,tiny old ,horrible old ,ugly old ,small old ,bad old ,bad old ,good old ,dry old ,fine old ,good old ,good old ,funny old ,average old ,poor old ,grand old ,funny old ,great old ,good old ,mad old ,old big ,grand old ,good old ,poor old ,wise old ,grand old ,ugly old ,dirty old ,good old ,fat old ,silly old ,famous old ,wise old ,ripe old ,poor old ,ripe old ,bald old ,poor old ,good old ,good old ,bad old ,happy old ,local old ,dirty old ,dirty old ,good old ,ugly old ,thin old ,good old ,good old ,sad old ,beautiful old ,beautiful old ,strange old ,nice old ,nice old ,nice old ,good old ,good old ,good old ,beautiful old ,old wooden ,wise old ,bad old ,old wooden ,little old ,poor old ,poor old ,silly old ,dirty old ,poor old ,gracious old ,good old ,basic old ,special old ,good old ,good old ,bad old ,old wooden ,old wooden ,little old ,comfortable old ,funny old ,funny old ,nice old ,nice old ,poor old ,nice old ,dry old ,ugly old ,poor old ,poor old ,bad old ,big old ,clever old ,good old ,high old ,old big ,poor old ,wise old ,good old ,silly old ,","mean old ,big old ,nasty old ,fun old ,fun old ,big old ,big old ,little old ,wicked old ,little old ,fun old ,mean old ,big old ,mean old ,mean old ,mean old ,wise old ,wise old ,wise old ,mean old ,mean old ,wise old ,royal old ,old grey ,poor old ,poor old ,dirty old ,old narrow ,old narrow ,dirty old ,dirty old ,poor old ,big old ,grand old ,"
fluffy,6,physical,0.573333333,lexical,0.0023776002887708697,9.4531754388771131e-05,0.0027356651683505709,0.00035806487957970102,"[0.6428571428571429, 0.48092607208629307, 0.58589844777690081]",4,"fluffy hot ,fluffy hot ,fluffy white ,black fluffy ,big fluffy ,fluffy long ,","nice fluffy ,nice fluffy ,big fluffy ,big fluffy ,big fluffy ,big fluffy ,big fluffy ,big fluffy ,little fluffy ,"
hard,78,physical,0.428181818,input,-0.1565061621596836,0.66659990386156065,0.26962711350260754,0.42613327566229114,"[0.18354430379746836, 0.4807436918990704, 0.34721115537848607]",4,"great hard ,top hard ,top hard ,top hard ,fast hard ,good hard ,hard cold ,good hard ,small hard ,long hard ,long hard ,long hard ,blue hard ,special hard ,hard little ,nice hard ,strange hard ,pretty hard ,small hard ,new hard ,little hard ,hard wooden ,young hard ,hard yellow ,dry hard ,local hard ,good hard ,small hard ,hard brown ,long hard ,little hard ,long hard ,local hard ,long hard ,hard old ,hard wooden ,hard blue ,little hard ,dense hard ,hard yellow ,hard old ,pure hard ,good hard ,tiny hard ,long hard ,long hard ,cold hard ,long hard ,thick hard ,new hard ,local hard ,thin hard ,long hard ,hard old ,long hard ,long hard ,little hard ,hard plastic ,long hard ,long hard ,good hard ,long hard ,long hard ,flat hard ,tiny hard ,perfect hard ,long hard ,hard short ,long hard ,long hard ,major hard ,long hard ,clean hard ,long hard ,short hard ,hard wooden ,good hard ,small hard ,","big hard ,awful hard ,"
back,12,location,0.297142857,input,-0.10998554989031384,0.7825443786982248,0.59149788101106959,0.70148343090138343,"[0.11538461538461539, 0.23091100579252238, 0.16245392311743023]",4,"full back ,big back ,tiny back ,huge back ,big back ,open back ,new back ,new back ,horrible back ,left back ,little back ,back good ,","little back ,huge back ,"
dead,2,human,0.14,sub,-0.23494609518800946,0.5,0.73349986852484883,0.96844596371285829,"[0.5, 0.26650013147515117, 0.031554036287141728]",4,"golden dead ,dead white ,","big dead ,"
glottal,N/A,location,0.482,N/A,0.0,0.5,0.5,0.5,not in input,4,,"little glottal ,"
dear,N/A,value,0.61,N/A,0.0,0.5,0.5,0.5,not in input,4,,"dear little ,"
blonde,9,color,0.295333333,input,0.039939465719173617,0.94999999999999996,0.87735228319515723,0.83741281747598362,"[0.05, 0.12264771680484274, 0.16258718252401633]",4,"nice blonde ,beautiful blonde ,short blonde ,short blonde ,tall blonde ,white blonde ,white blonde ,long blonde ,big blonde ,","long blonde ,"
special,14,value,0.68,input,-0.13859626020542537,0.30000000000000004,0.12951013958388202,0.26810639978930739,"[0.7, 0.87048986041611798, 0.73189360021069261]",4,"excellent special ,special old ,new special ,large special ,fair special ,special little ,special little ,special hard ,special wide ,special tiny ,special old ,special small ,special new ,special old ,","big special ,"
blue,204,color,0.346666667,sub,-0.042500307651472696,0.041375335757140516,0.23816377934827446,0.28066408699974715,"[0.03170731707317073, 0.11270934629929767, 0.22521609940572662]",4,"big blue ,thin blue ,thin blue ,little blue ,bright blue ,thick blue ,blue thick ,fair blue ,little blue ,outer blue ,northern blue ,blue hard ,blue yellow ,little blue ,dark blue ,little blue ,big blue ,little blue ,great blue ,tiny blue ,little blue ,deep blue ,bright blue ,gorgeous blue ,old blue ,large blue ,beautiful blue ,light blue ,pale blue ,faint blue ,fine blue ,famous blue ,famous blue ,tiny blue ,delicate blue ,big blue ,soft blue ,small blue ,new blue ,beautiful blue ,warm blue ,deep blue ,pale blue ,small blue ,small blue ,thick blue ,pale blue ,thin blue ,big blue ,great blue ,deep blue ,pale blue ,dark blue ,bright blue ,bright blue ,french blue ,little blue ,huge blue ,fine blue ,pale blue ,brilliant blue ,tiny blue ,bright blue ,pale blue ,little blue ,little blue ,dark blue ,pale blue ,square blue ,old blue ,tiny blue ,soft blue ,soft blue ,little blue ,little blue ,bright blue ,giant blue ,ugly blue ,cold blue ,new blue ,long blue ,british blue ,big blue ,deep blue ,little blue ,clear blue ,deep blue ,local blue ,clear blue ,bright blue ,dark blue ,clear blue ,bright blue ,deep blue ,light blue ,clear blue ,deep blue ,clear blue ,clear blue ,hard blue ,blue green ,deep blue ,brilliant blue ,dark blue ,old blue ,deep blue ,pale blue ,blue plastic ,old blue ,dark blue ,precious blue ,dark blue ,deep blue ,bright blue ,dark blue ,small blue ,clear blue ,tiny blue ,thin blue ,dirty blue ,gigantic blue ,huge blue ,smooth blue ,thin blue ,small blue ,thick blue ,light blue ,dark blue ,dark blue ,great blue ,great blue ,wild blue ,clear blue ,bright blue ,cold blue ,pale blue ,faint blue ,pale blue ,delicate blue ,wide blue ,brilliant blue ,dark blue ,bright blue ,tiny blue ,strong blue ,strong blue ,large blue ,deep blue ,bright blue ,clear blue ,fine blue ,old blue ,small blue ,bright blue ,plain blue ,pale blue ,clear blue ,brilliant blue ,bright blue ,big blue ,thick blue ,little blue ,light blue ,steep blue ,large blue ,blue plastic ,beautiful blue ,nice blue ,wide blue ,soft blue ,dark blue ,pale blue ,thick blue ,great blue ,cold blue ,pale blue ,soft blue ,dark blue ,pale blue ,thin blue ,big blue ,clear blue ,french blue ,soft blue ,deep blue ,pale blue ,small blue ,light blue ,pale blue ,smart blue ,small blue ,dark blue ,dark blue ,dark blue ,pale blue ,tiny blue ,brilliant blue ,dark blue ,pale blue ,little blue ,big blue ,light blue ,deep blue ,deep blue ,","blue just ,big blue ,big blue ,little blue ,little blue ,little blue ,big blue ,big blue ,big blue ,big blue ,blue purple ,"
purple,30,color,0.2405,input,-0.012755639013272368,0.95238914437246147,0.67775699135509615,0.69051263036836852,"[0.016129032258064516, 0.12160200580628135, 0.11612562681446292]",4,"little purple ,little purple ,wild purple ,big purple ,deep purple ,deep purple ,strange purple ,thick purple ,bright purple ,deep purple ,early purple ,long purple ,warm purple ,delicate purple ,smooth purple ,deep purple ,dark purple ,dark purple ,long purple ,deep purple ,huge purple ,light purple ,dark purple ,beautiful purple ,dark purple ,dark purple ,huge purple ,thick purple ,deep purple ,long purple ,","big purple ,blue purple ,short purple ,"
teeny,1,dimension,0.531818182,sub,-0.11692651129529463,0.087890625,0.19528539587036253,0.31221190716565717,"[0.75, 0.63579597738924676, 0.5004601025371368]",4,"teeny little ,","teeny little ,little teeny ,teeny little ,little teeny ,little teeny ,"
new,424,age,0.265,sub,-0.36975658295397962,0.27542503708363292,0.044874703276099964,0.41463128623007961,"[0.16823529411764707, 0.35815701559020047, 0.11817928730512249]",4,"new front ,new big ,new little ,new odd ,brave new ,new little ,new front ,new european ,new red ,major new ,new young ,new young ,new big ,nice new ,brave new ,brave new ,big new ,new european ,new european ,new little ,new special ,new young ,excellent new ,best new ,small new ,happy new ,new square ,major new ,major new ,new young ,new local ,new fresh ,nice new ,bright new ,major new ,nice new ,great new ,new european ,new deep ,big new ,new little ,new front ,nice new ,happy new ,silly new ,new white ,new little ,big new ,new big ,new white ,big new ,nice new ,happy new ,big new ,new quick ,new pink ,nice new ,nice new ,new back ,new back ,nice new ,new young ,young new ,nice new ,new european ,good new ,super new ,new strange ,brave new ,huge new ,big new ,major new ,useful new ,new posh ,important new ,brave new ,major new ,large new ,huge new ,brave new ,great new ,great new ,fantastic new ,fantastic new ,fresh new ,bright new ,great new ,major new ,smart new ,new small ,major new ,brilliant new ,new red ,significant new ,brave new ,brave new ,massive new ,major new ,new hard ,big new ,new blue ,new small ,small new ,european new ,bright new ,excellent new ,bright new ,cold new ,major new ,major new ,expensive new ,massive new ,exciting new ,huge new ,important new ,big new ,great new ,bright new ,small new ,great new ,beautiful new ,bright new ,fresh new ,heavy new ,large new ,pure new ,huge new ,excellent new ,strong new ,bright new ,exciting new ,major new ,fragile new ,major new ,new green ,great new ,super new ,major new ,strange new ,exciting new ,exciting new ,smart new ,smart new ,brave new ,new small ,major new ,expensive new ,hot new ,huge new ,beautiful new ,expensive new ,smart new ,huge new ,ugly new ,great new ,important new ,massive new ,big new ,major new ,major new ,major new ,new yellow ,enormous new ,nice new ,fresh new ,fresh new ,best new ,best new ,excellent new ,smart new ,fantastic new ,healthy new ,great new ,best new ,excellent new ,pretty new ,great new ,strange new ,shiny new ,nice new ,strong new ,new wooden ,new short ,major new ,new blue ,shiny new ,massive new ,new big ,huge new ,major new ,huge new ,strong new ,big new ,brave new ,great new ,bright new ,major new ,major new ,bright new ,major new ,major new ,fine new ,brave new ,important new ,major new ,good new ,fast new ,significant new ,significant new ,significant new ,significant new ,exciting new ,major new ,major new ,large new ,huge new ,smart new ,new green ,huge new ,great new ,great new ,huge new ,great new ,great new ,fast new ,great new ,best new ,large new ,large new ,great new ,major new ,delicious new ,smart new ,large new ,large new ,good new ,good new ,massive new ,good new ,small new ,posh new ,new big ,new plastic ,exciting new ,comfortable new ,expensive new ,major new ,major new ,exciting new ,best new ,brilliant new ,huge new ,major new ,major new ,little new ,significant new ,exciting new ,important new ,beautiful new ,new hard ,important new ,big new ,smart new ,fancy new ,major new ,important new ,strange new ,clear new ,large new ,major new ,large new ,major new ,great new ,new small ,exciting new ,exciting new ,major new ,exciting new ,beautiful new ,brave new ,strange new ,major new ,important new ,odd new ,major new ,great new ,important new ,exciting new ,brave new ,huge new ,exciting new ,great new ,mean new ,brilliant new ,major new ,major new ,big new ,strange new ,neat new ,shiny new ,major new ,major new ,major new ,large new ,major new ,major new ,new long ,brilliant new ,new big ,good new ,exciting new ,exciting new ,good new ,exciting new ,significant new ,new small ,excellent new ,significant new ,fancy new ,posh new ,strange new ,huge new ,nice new ,expensive new ,white new ,strange new ,new big ,exciting new ,great new ,central new ,best new ,major new ,best new ,exciting new ,exciting new ,significant new ,long new ,super new ,special new ,exciting new ,handy new ,new red ,smart new ,new smooth ,brave new ,strange new ,huge new ,strange new ,great new ,smart new ,strange new ,new red ,new wooden ,cheap new ,new big ,fantastic new ,strange new ,new short ,important new ,new small ,crisp new ,strange new ,brave new ,good new ,best new ,hot new ,brave new ,shiny new ,important new ,smart new ,major new ,large new ,new wooden ,brave new ,new yellow ,bright new ,best new ,brave new ,pure new ,pure new ,major new ,funny new ,happy new ,exciting new ,fresh new ,vicious new ,exciting new ,new red ,clean new ,happy new ,nice new ,new tiny ,important new ,great new ,american new ,exciting new ,significant new ,young new ,young new ,regular new ,major new ,regular new ,strong new ,massive new ,brave new ,little new ,large new ,ugly new ,exciting new ,exciting new ,exciting new ,large new ,exciting new ,new small ,delicious new ,new short ,best new ,massive new ,new plastic ,major new ,brave new ,good new ,excellent new ,exciting new ,","beautiful new ,pretty new ,pretty new ,pretty new ,strange new ,chinese new ,great new ,"
red,226,color,0.174166667,sub,-0.091841205086988703,0.19159100672459869,0.18737690308285357,0.27921810816984227,"[0.03303964757709251, 0.11155513410999729, 0.067393660254673526]",4,"regular red ,good red ,bright red ,little red ,little red ,little red ,little red ,nice red ,big red ,new red ,red hot ,little red ,little red ,long red ,long red ,long red ,little red ,big red ,small red ,heavy red ,little red ,big red ,red hot ,black red ,bright red ,red hot ,red green ,big red ,red hot ,little red ,dark red ,little red ,red gorgeous ,nice red ,famous red ,dark red ,good red ,tiny red ,famous red ,precious red ,bright red ,western red ,new red ,thin red ,deep red ,large red ,black red ,bright red ,great red ,brilliant red ,little red ,large red ,little red ,little red ,long red ,bright red ,little red ,small red ,little red ,pale red ,dark red ,deep red ,enormous red ,bright red ,huge red ,deep red ,great red ,bright red ,old red ,great red ,long red ,shiny red ,dark red ,fine red ,dark red ,red plastic ,great red ,cheap red ,shiny red ,cheap red ,old red ,large red ,dark red ,little red ,dirty red ,thin red ,bright red ,beautiful red ,little red ,western red ,bright red ,bright red ,beautiful red ,long red ,cheap red ,tall red ,large red ,rough red ,bright red ,great red ,heavy red ,best red ,fine red ,warm red ,soft red ,sweet red ,sweet red ,old red ,old red ,bright red ,human red ,bright red ,famous red ,fine red ,tiny red ,big red ,small red ,solid red ,light red ,solid red ,dark red ,dark red ,solid red ,bright red ,bright red ,deep red ,bright red ,wide red ,big red ,long red ,large red ,massive red ,normal red ,bright red ,local red ,tall red ,full red ,bright red ,dark red ,healthy red ,bright red ,old red ,dark red ,young red ,best red ,small red ,wild red ,tiny red ,short red ,brilliant red ,small red ,small red ,warm red ,tall red ,new red ,heavy red ,dirty red ,solid red ,old red ,local red ,plain red ,bright red ,light red ,new red ,strong red ,small red ,small red ,small red ,solid red ,bright red ,wide red ,bright red ,brilliant red ,beautiful red ,dark red ,tiny red ,huge red ,dark red ,little red ,small red ,large red ,great red ,dark red ,wide red ,small red ,long red ,cute red ,cute red ,famous red ,large red ,bright red ,strange red ,long red ,hollow red ,beautiful red ,shiny red ,little red ,plain red ,bright red ,bright red ,new red ,little red ,wide red ,british red ,big red ,little red ,tiny red ,bright red ,smooth red ,deep red ,dark red ,dark red ,bright red ,bright red ,little red ,little red ,bright red ,bright red ,bright red ,large red ,dry red ,large red ,deep red ,small red ,small red ,small red ,","little red ,little red ,little red ,red wild ,little red ,big red ,little red ,little red ,big red ,big red ,little red ,little red ,little red ,big red ,soft red ,soft red ,soft red ,soft red ,red ripe ,soft red ,soft red ,soft red ,soft red ,little red ,deep red ,big red ,little red ,little red ,big red ,big red ,big red ,"
dirty,37,physical,0.504,input,0.027765574057529607,0.88619195582446419,0.1111791546628931,0.083413580605363497,"[0.9605263157894737, 0.48084797252674677, 0.43693039228635583]",4,"dirty rotten ,dirty little ,dirty brown ,dirty empty ,dirty horrible ,dirty little ,dirty cheap ,dirty little ,dirty little ,dirty yellow ,dirty little ,big dirty ,dirty little ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty old ,dirty rotten ,dirty old ,dirty old ,dirty red ,dirty old ,dirty old ,dirty blue ,dirty old ,dirty old ,dirty old ,dirty old ,dirty yellow ,dirty old ,dirty red ,dirty brown ,dirty old ,dirty old ,dirty old ,dirty old ,","dirty old ,dirty old ,dirty old ,"
cozy,5,value,0.683333333,lexical,0.11962383269761934,0.58333333333333337,0.87005129554123373,0.75042746284361439,"[0.5833333333333334, 0.87005129554123373, 0.75042746284361439]",4,"nice cozy ,cozy little ,tiny cozy ,cozy little ,cozy old ,","cozy little ,"
french,8,nationality,0.278888889,lexical,0.39089300599548726,0.22822359396433475,0.98820457838241738,0.59731157238693011,"[0.3888888888888889, 0.0039473684210526317, 0.15782894736842104]",4,"french just ,famous french ,little french ,best french ,best french ,old french ,french blue ,french blue ,","little french ,big french ,beautiful french ,"
fun,N/A,value,0.872857143,N/A,0.0,0.00739288330078125,0.00739288330078125,0.00739288330078125,not in input,4,,"fun little ,fun little ,fun little ,fun little ,fun little ,fun little ,fun little ,fun little ,little fun ,pretty fun ,big fun ,big fun ,fun old ,fun old ,fun old ,fun little ,fun little ,fun little ,fun little ,"
strong,23,physical,0.64375,lexical,0.10982907221530255,0.012035228587962956,0.13989266542616174,0.030063593210859191,"[0.7708333333333334, 0.48088332234673697, 0.68905735003295976]",4,"huge strong ,strong brown ,best strong ,strong clear ,strong maternal ,good strong ,strong regional ,strong regional ,large strong ,good strong ,strong common ,strong green ,strong yellow ,strong new ,strong new ,strong old ,strong short ,strong new ,strong blue ,strong blue ,strong red ,strong new ,strong brown ,","big strong ,big strong ,big strong ,"
scary,N/A,value,0.723333333,N/A,0.0,0.5,0.5,0.5,not in input,4,,"top scary ,"
